,Ensembl Gene ID,External Gene Name,NCBI Entrez ID,Description
789,ENSMUSG00000024420,Zfp521,225207,zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459]
790,ENSMUSG00000024421,Lama3,16774,"laminin, alpha 3 [Source:MGI Symbol;Acc:MGI:99909]"
791,ENSMUSG00000024427,Spry4,24066,sprouty RTK signaling antagonist 4 [Source:MGI Symbol;Acc:MGI:1345144]
792,ENSMUSG00000024440,Pcdh12,53601,protocadherin 12 [Source:MGI Symbol;Acc:MGI:1855700]
793,ENSMUSG00000024451,Arap3,106952,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2147274]"
794,ENSMUSG00000024471,Myot,58916,myotilin [Source:MGI Symbol;Acc:MGI:1889800]
795,ENSMUSG00000024486,Hbegf,15200,heparin-binding EGF-like growth factor [Source:MGI Symbol;Acc:MGI:96070]
796,ENSMUSG00000024500,Ppp2r2b,72930,"protein phosphatase 2, regulatory subunit B, beta [Source:MGI Symbol;Acc:MGI:1920180]"
797,ENSMUSG00000024501,Dpysl3,22240,dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762]
798,ENSMUSG00000024503,Spink1,20730,"serine peptidase inhibitor, Kazal type 1 [Source:MGI Symbol;Acc:MGI:106202]"
799,ENSMUSG00000024511,Rab27b,80718,"RAB27B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1931295]"
800,ENSMUSG00000024521,Pmaip1,58801,phorbol-12-myristate-13-acetate-induced protein 1 [Source:MGI Symbol;Acc:MGI:1930146]
801,ENSMUSG00000024525,Impa2,114663,inositol monophosphatase 2 [Source:MGI Symbol;Acc:MGI:2149728]
802,ENSMUSG00000024526,Cidea,12683,"cell death-inducing DNA fragmentation factor, alpha subunit-like effector A [Source:MGI Symbol;Acc:MGI:1270845]"
803,ENSMUSG00000024529,Lox,16948,lysyl oxidase [Source:MGI Symbol;Acc:MGI:96817]
804,ENSMUSG00000024538,Ppic,19038,peptidylprolyl isomerase C [Source:MGI Symbol;Acc:MGI:97751]
805,ENSMUSG00000024544,Ldlrad4,52662,low density lipoprotein receptor class A domain containing 4 [Source:MGI Symbol;Acc:MGI:1277150]
806,ENSMUSG00000024589,Nedd4l,83814,"neural precursor cell expressed, developmentally down-regulated gene 4-like [Source:MGI Symbol;Acc:MGI:1933754]"
807,ENSMUSG00000024590,Lmnb1,16906,lamin B1 [Source:MGI Symbol;Acc:MGI:96795]
808,ENSMUSG00000024593,Megf10,70417,multiple EGF-like-domains 10 [Source:MGI Symbol;Acc:MGI:2685177]
809,ENSMUSG00000024597,Slc12a2,20496,"solute carrier family 12, member 2 [Source:MGI Symbol;Acc:MGI:101924]"
810,ENSMUSG00000024598,Fbn2,14119,fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]
811,ENSMUSG00000024610,Cd74,16149,"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]"
812,ENSMUSG00000024619,Cdx1,12590,caudal type homeobox 1 [Source:MGI Symbol;Acc:MGI:88360]
813,ENSMUSG00000024620,Pdgfrb,18596,"platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]"
814,ENSMUSG00000024621,Csf1r,12978,colony stimulating factor 1 receptor [Source:MGI Symbol;Acc:MGI:1339758]
815,ENSMUSG00000024642,Tle4,21888,transducin-like enhancer of split 4 [Source:MGI Symbol;Acc:MGI:104633]
816,ENSMUSG00000024653,Scgb1a1,22287,"secretoglobin, family 1A, member 1 [Source:MGI Symbol;Acc:MGI:98919]"
817,ENSMUSG00000024659,Anxa1,16952,annexin A1 [Source:MGI Symbol;Acc:MGI:96819]
818,ENSMUSG00000024664,Fads3,60527,fatty acid desaturase 3 [Source:MGI Symbol;Acc:MGI:1928740]
819,ENSMUSG00000024669,Cd5,12507,CD5 antigen [Source:MGI Symbol;Acc:MGI:88340]
820,ENSMUSG00000024670,Cd6,12511,CD6 antigen [Source:MGI Symbol;Acc:MGI:103566]
821,ENSMUSG00000024673,Ms4a1,12482,"membrane-spanning 4-domains, subfamily A, member 1 [Source:MGI Symbol;Acc:MGI:88321]"
822,ENSMUSG00000024680,Ms4a2,14126,"membrane-spanning 4-domains, subfamily A, member 2 [Source:MGI Symbol;Acc:MGI:95495]"
823,ENSMUSG00000024691,Fam111a,107373,"family with sequence similarity 111, member A [Source:MGI Symbol;Acc:MGI:1915508]"
824,ENSMUSG00000024696,Lpxn,107321,leupaxin [Source:MGI Symbol;Acc:MGI:2147677]
825,ENSMUSG00000024713,Pcsk5,18552,proprotein convertase subtilisin/kexin type 5 [Source:MGI Symbol;Acc:MGI:97515]
826,ENSMUSG00000024725,Ostf1,20409,osteoclast stimulating factor 1 [Source:MGI Symbol;Acc:MGI:700012]
827,ENSMUSG00000024727,Trpm6,225997,"transient receptor potential cation channel, subfamily M, member 6 [Source:MGI Symbol;Acc:MGI:2675603]"
828,ENSMUSG00000024731,Ms4a10,69826,"membrane-spanning 4-domains, subfamily A, member 10 [Source:MGI Symbol;Acc:MGI:1917076]"
829,ENSMUSG00000024737,Slc15a3,65221,"solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691]"
830,ENSMUSG00000024770,Lipn,70166,"lipase, family member N [Source:MGI Symbol;Acc:MGI:1917416]"
831,ENSMUSG00000024772,Ehd1,13660,EH-domain containing 1 [Source:MGI Symbol;Acc:MGI:1341878]
832,ENSMUSG00000024778,Fas,14102,Fas (TNF receptor superfamily member 6) [Source:MGI Symbol;Acc:MGI:95484]
833,ENSMUSG00000024781,Lipa,16889,lysosomal acid lipase A [Source:MGI Symbol;Acc:MGI:96789]
834,ENSMUSG00000024793,Tnfrsf25,85030,"tumor necrosis factor receptor superfamily, member 25 [Source:MGI Symbol;Acc:MGI:1934667]"
835,ENSMUSG00000024798,Htr7,15566,5-hydroxytryptamine (serotonin) receptor 7 [Source:MGI Symbol;Acc:MGI:99841]
836,ENSMUSG00000024803,Ankrd1,107765,ankyrin repeat domain 1 (cardiac muscle) [Source:MGI Symbol;Acc:MGI:1097717]
837,ENSMUSG00000024810,Il33,77125,interleukin 33 [Source:MGI Symbol;Acc:MGI:1924375]
838,ENSMUSG00000024854,Pold4,69745,"polymerase (DNA-directed), delta 4 [Source:MGI Symbol;Acc:MGI:1916995]"
839,ENSMUSG00000024873,Cnih2,12794,cornichon family AMPA receptor auxiliary protein 2 [Source:MGI Symbol;Acc:MGI:1277225]
840,ENSMUSG00000024899,Papss2,23972,3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:MGI Symbol;Acc:MGI:1330223]
841,ENSMUSG00000024907,Gal,14419,galanin and GMAP prepropeptide [Source:MGI Symbol;Acc:MGI:95637]
842,ENSMUSG00000024910,Ctsw,13041,cathepsin W [Source:MGI Symbol;Acc:MGI:1338045]
843,ENSMUSG00000024912,Fosl1,14283,fos-like antigen 1 [Source:MGI Symbol;Acc:MGI:107179]
844,ENSMUSG00000024965,Fermt3,108101,fermitin family member 3 [Source:MGI Symbol;Acc:MGI:2147790]
845,ENSMUSG00000024987,Cyp26a1,13082,"cytochrome P450, family 26, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1096359]"
846,ENSMUSG00000024990,Rbp4,19662,"retinol binding protein 4, plasma [Source:MGI Symbol;Acc:MGI:97879]"
847,ENSMUSG00000024998,Plce1,74055,"phospholipase C, epsilon 1 [Source:MGI Symbol;Acc:MGI:1921305]"
848,ENSMUSG00000025014,Dntt,21673,"deoxynucleotidyltransferase, terminal [Source:MGI Symbol;Acc:MGI:98659]"
849,ENSMUSG00000025017,Pik3ap1,83490,phosphoinositide-3-kinase adaptor protein 1 [Source:MGI Symbol;Acc:MGI:1933177]
850,ENSMUSG00000025044,Msr1,20288,macrophage scavenger receptor 1 [Source:MGI Symbol;Acc:MGI:98257]
851,ENSMUSG00000025064,Col17a1,12821,"collagen, type XVII, alpha 1 [Source:MGI Symbol;Acc:MGI:88450]"
852,ENSMUSG00000025066,Sfr1,67788,SWI5 dependent recombination repair 1 [Source:MGI Symbol;Acc:MGI:1915038]
853,ENSMUSG00000025068,Gsto1,14873,glutathione S-transferase omega 1 [Source:MGI Symbol;Acc:MGI:1342273]
854,ENSMUSG00000025083,Afap1l2,226250,actin filament associated protein 1-like 2 [Source:MGI Symbol;Acc:MGI:2147658]
855,ENSMUSG00000025085,Ablim1,226251,actin-binding LIM protein 1 [Source:MGI Symbol;Acc:MGI:1194500]
856,ENSMUSG00000025128,Bhlhe22,59058,"basic helix-loop-helix family, member e22 [Source:MGI Symbol;Acc:MGI:1930001]"
857,ENSMUSG00000025161,Slc16a3,80879,"solute carrier family 16 (monocarboxylic acid transporters), member 3 [Source:MGI Symbol;Acc:MGI:1933438]"
858,ENSMUSG00000025163,Cd7,12516,CD7 antigen [Source:MGI Symbol;Acc:MGI:88344]
859,ENSMUSG00000025185,Loxl4,67573,lysyl oxidase-like 4 [Source:MGI Symbol;Acc:MGI:1914823]
860,ENSMUSG00000025190,Got1,14718,"glutamic-oxaloacetic transaminase 1, soluble [Source:MGI Symbol;Acc:MGI:95791]"
861,ENSMUSG00000025215,Tlx1,21908,"T cell leukemia, homeobox 1 [Source:MGI Symbol;Acc:MGI:98769]"
862,ENSMUSG00000025225,Nfkb2,18034,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]"
863,ENSMUSG00000025270,Alas2,11656,"aminolevulinic acid synthase 2, erythroid [Source:MGI Symbol;Acc:MGI:87990]"
864,ENSMUSG00000025279,Dnase1l3,13421,deoxyribonuclease 1-like 3 [Source:MGI Symbol;Acc:MGI:1314633]
865,ENSMUSG00000025283,Sat1,20229,spermidine/spermine N1-acetyl transferase 1 [Source:MGI Symbol;Acc:MGI:98233]
866,ENSMUSG00000025348,Itga7,16404,integrin alpha 7 [Source:MGI Symbol;Acc:MGI:102700]
867,ENSMUSG00000025355,Mmp19,58223,matrix metallopeptidase 19 [Source:MGI Symbol;Acc:MGI:1927899]
868,ENSMUSG00000025357,Dgka,13139,"diacylglycerol kinase, alpha [Source:MGI Symbol;Acc:MGI:102952]"
869,ENSMUSG00000025362,Rps26,27370,ribosomal protein S26 [Source:MGI Symbol;Acc:MGI:1351628]
870,ENSMUSG00000025383,Il23a,83430,"interleukin 23, alpha subunit p19 [Source:MGI Symbol;Acc:MGI:1932410]"
871,ENSMUSG00000025401,Myo1a,432516,myosin IA [Source:MGI Symbol;Acc:MGI:107732]
872,ENSMUSG00000025407,Gli1,14632,GLI-Kruppel family member GLI1 [Source:MGI Symbol;Acc:MGI:95727]
873,ENSMUSG00000025408,Ddit3,13198,DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247]
874,ENSMUSG00000025468,Caly,68566,calcyon neuron-specific vesicular protein [Source:MGI Symbol;Acc:MGI:1915816]
875,ENSMUSG00000025473,Adam8,11501,a disintegrin and metallopeptidase domain 8 [Source:MGI Symbol;Acc:MGI:107825]
876,ENSMUSG00000025479,Cyp2e1,13106,"cytochrome P450, family 2, subfamily e, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88607]"
877,ENSMUSG00000025511,Tspan4,64540,tetraspanin 4 [Source:MGI Symbol;Acc:MGI:1928097]
878,ENSMUSG00000025551,Fgf14,14169,fibroblast growth factor 14 [Source:MGI Symbol;Acc:MGI:109189]
879,ENSMUSG00000025573,6030468B19Rik,77727,RIKEN cDNA 6030468B19 gene [Source:MGI Symbol;Acc:MGI:1924977]
880,ENSMUSG00000025574,Tk1,21877,thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763]
881,ENSMUSG00000025582,Nptx1,18164,neuronal pentraxin 1 [Source:MGI Symbol;Acc:MGI:107811]
882,ENSMUSG00000025592,Dach2,93837,dachshund family transcription factor 2 [Source:MGI Symbol;Acc:MGI:1890446]
883,ENSMUSG00000025597,Klhl4,237010,kelch-like 4 [Source:MGI Symbol;Acc:MGI:2442829]
884,ENSMUSG00000025608,Podxl,27205,podocalyxin-like [Source:MGI Symbol;Acc:MGI:1351317]
885,ENSMUSG00000025647,Shisa5,66940,shisa family member 5 [Source:MGI Symbol;Acc:MGI:1915044]
886,ENSMUSG00000025658,Cnksr2,245684,connector enhancer of kinase suppressor of Ras 2 [Source:MGI Symbol;Acc:MGI:2661175]
887,ENSMUSG00000025666,Tmem47,192216,transmembrane protein 47 [Source:MGI Symbol;Acc:MGI:2177570]
888,ENSMUSG00000025716,Myo3a,667663,myosin IIIA [Source:MGI Symbol;Acc:MGI:2183924]
889,ENSMUSG00000025739,Gng13,64337,"guanine nucleotide binding protein (G protein), gamma 13 [Source:MGI Symbol;Acc:MGI:1925616]"
890,ENSMUSG00000025743,Sdc3,20970,syndecan 3 [Source:MGI Symbol;Acc:MGI:1349163]
891,ENSMUSG00000025746,Il6,16193,interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]
892,ENSMUSG00000025758,Plk4,20873,polo like kinase 4 [Source:MGI Symbol;Acc:MGI:101783]
893,ENSMUSG00000025776,Crispld1,83691,cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1934666]
894,ENSMUSG00000025780,Itih5,209378,"inter-alpha-trypsin inhibitor, heavy chain 5 [Source:MGI Symbol;Acc:MGI:1925751]"
895,ENSMUSG00000025784,Clec3b,21922,"C-type lectin domain family 3, member b [Source:MGI Symbol;Acc:MGI:104540]"
896,ENSMUSG00000025789,St8sia2,20450,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:106020]"
897,ENSMUSG00000025795,Rassf3,192678,Ras association (RalGDS/AF-6) domain family member 3 [Source:MGI Symbol;Acc:MGI:2179722]
898,ENSMUSG00000025809,Itgb1,16412,integrin beta 1 (fibronectin receptor beta) [Source:MGI Symbol;Acc:MGI:96610]
899,ENSMUSG00000025810,Nrp1,18186,neuropilin 1 [Source:MGI Symbol;Acc:MGI:106206]
900,ENSMUSG00000025812,Pard3,93742,par-3 family cell polarity regulator [Source:MGI Symbol;Acc:MGI:2135608]
901,ENSMUSG00000025823,Pdia4,12304,protein disulfide isomerase associated 4 [Source:MGI Symbol;Acc:MGI:104864]
902,ENSMUSG00000025856,Pdgfa,18590,"platelet derived growth factor, alpha [Source:MGI Symbol;Acc:MGI:97527]"
903,ENSMUSG00000025877,Hk3,212032,hexokinase 3 [Source:MGI Symbol;Acc:MGI:2670962]
904,ENSMUSG00000025880,Smad7,17131,SMAD family member 7 [Source:MGI Symbol;Acc:MGI:1100518]
905,ENSMUSG00000025885,Myo5b,17919,myosin VB [Source:MGI Symbol;Acc:MGI:106598]
906,ENSMUSG00000025892,Gria4,14802,"glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]"
907,ENSMUSG00000025902,Sox17,20671,SRY (sex determining region Y)-box 17 [Source:MGI Symbol;Acc:MGI:107543]
908,ENSMUSG00000025909,Sntg1,71096,"syntrophin, gamma 1 [Source:MGI Symbol;Acc:MGI:1918346]"
909,ENSMUSG00000025921,Rdh10,98711,retinol dehydrogenase 10 (all-trans) [Source:MGI Symbol;Acc:MGI:1924238]
910,ENSMUSG00000025929,Il17a,16171,interleukin 17A [Source:MGI Symbol;Acc:MGI:107364]
911,ENSMUSG00000025930,Msc,17681,musculin [Source:MGI Symbol;Acc:MGI:1333884]
912,ENSMUSG00000025938,Slco5a1,240726,"solute carrier organic anion transporter family, member 5A1 [Source:MGI Symbol;Acc:MGI:2443431]"
913,ENSMUSG00000025959,Klf7,93691,Kruppel-like factor 7 (ubiquitous) [Source:MGI Symbol;Acc:MGI:1935151]
914,ENSMUSG00000025964,Adam23,23792,a disintegrin and metallopeptidase domain 23 [Source:MGI Symbol;Acc:MGI:1345162]
915,ENSMUSG00000025969,Nrp2,18187,neuropilin 2 [Source:MGI Symbol;Acc:MGI:1100492]
916,ENSMUSG00000025977,Boll,75388,"boule homolog, RNA binding protein [Source:MGI Symbol;Acc:MGI:1922638]"
917,ENSMUSG00000025978,Rftn2,74013,raftlin family member 2 [Source:MGI Symbol;Acc:MGI:1921263]
918,ENSMUSG00000025981,Coq10b,67876,coenzyme Q10B [Source:MGI Symbol;Acc:MGI:1915126]
919,ENSMUSG00000025997,Ikzf2,22779,IKAROS family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1342541]
920,ENSMUSG00000026003,Acadl,11363,"acyl-Coenzyme A dehydrogenase, long-chain [Source:MGI Symbol;Acc:MGI:87866]"
921,ENSMUSG00000026009,Icos,54167,inducible T cell co-stimulator [Source:MGI Symbol;Acc:MGI:1858745]
922,ENSMUSG00000026011,Ctla4,12477,cytotoxic T-lymphocyte-associated protein 4 [Source:MGI Symbol;Acc:MGI:88556]
923,ENSMUSG00000026012,Cd28,12487,CD28 antigen [Source:MGI Symbol;Acc:MGI:88327]
924,ENSMUSG00000026029,Casp8,12370,caspase 8 [Source:MGI Symbol;Acc:MGI:1261423]
925,ENSMUSG00000026031,Cflar,12633,CASP8 and FADD-like apoptosis regulator [Source:MGI Symbol;Acc:MGI:1336166]
926,ENSMUSG00000026042,Col5a2,12832,"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
927,ENSMUSG00000026058,Khdrbs2,170771,"KH domain containing, RNA binding, signal transduction associated 2 [Source:MGI Symbol;Acc:MGI:2159649]"
928,ENSMUSG00000026068,Il18rap,16174,interleukin 18 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1338888]
929,ENSMUSG00000026070,Il18r1,16182,interleukin 18 receptor 1 [Source:MGI Symbol;Acc:MGI:105383]
930,ENSMUSG00000026073,Il1r2,16178,"interleukin 1 receptor, type II [Source:MGI Symbol;Acc:MGI:96546]"
931,ENSMUSG00000026074,Map4k4,26921,mitogen-activated protein kinase kinase kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1349394]
932,ENSMUSG00000026080,Chst10,98388,carbohydrate sulfotransferase 10 [Source:MGI Symbol;Acc:MGI:2138283]
933,ENSMUSG00000026094,Stk17b,98267,serine/threonine kinase 17b (apoptosis-inducing) [Source:MGI Symbol;Acc:MGI:2138162]
934,ENSMUSG00000026103,Gls,14660,glutaminase [Source:MGI Symbol;Acc:MGI:95752]
935,ENSMUSG00000026104,Stat1,20846,signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]
936,ENSMUSG00000026107,Nabp1,109019,nucleic acid binding protein 1 [Source:MGI Symbol;Acc:MGI:1923258]
937,ENSMUSG00000026109,Tmeff2,56363,transmembrane protein with EGF-like and two follistatin-like domains 2 [Source:MGI Symbol;Acc:MGI:1861735]
938,ENSMUSG00000026121,Sema4c,20353,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C [Source:MGI Symbol;Acc:MGI:109252]"
939,ENSMUSG00000026126,Ptpn18,19253,"protein tyrosine phosphatase, non-receptor type 18 [Source:MGI Symbol;Acc:MGI:108410]"
940,ENSMUSG00000026141,Col19a1,12823,"collagen, type XIX, alpha 1 [Source:MGI Symbol;Acc:MGI:1095415]"
941,ENSMUSG00000026149,Tm4sf20,66261,transmembrane 4 L six family member 20 [Source:MGI Symbol;Acc:MGI:1913511]
942,ENSMUSG00000026153,Fam135a,68187,"family with sequence similarity 135, member A [Source:MGI Symbol;Acc:MGI:1915437]"
943,ENSMUSG00000026158,Ogfrl1,70155,opioid growth factor receptor-like 1 [Source:MGI Symbol;Acc:MGI:1917405]
944,ENSMUSG00000026163,Sphkap,77629,"SPHK1 interactor, AKAP domain containing [Source:MGI Symbol;Acc:MGI:1924879]"
945,ENSMUSG00000026166,Ccl20,20297,chemokine (C-C motif) ligand 20 [Source:MGI Symbol;Acc:MGI:1329031]
946,ENSMUSG00000026177,Slc11a1,18173,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 [Source:MGI Symbol;Acc:MGI:1345275]"
947,ENSMUSG00000026180,Cxcr2,12765,chemokine (C-X-C motif) receptor 2 [Source:MGI Symbol;Acc:MGI:105303]
948,ENSMUSG00000026185,Igfbp5,16011,insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]
949,ENSMUSG00000026193,Fn1,14268,fibronectin 1 [Source:MGI Symbol;Acc:MGI:95566]
950,ENSMUSG00000026208,Des,13346,desmin [Source:MGI Symbol;Acc:MGI:94885]
951,ENSMUSG00000026222,Sp100,20684,nuclear antigen Sp100 [Source:MGI Symbol;Acc:MGI:109561]
952,ENSMUSG00000026235,Epha4,13838,Eph receptor A4 [Source:MGI Symbol;Acc:MGI:98277]
953,ENSMUSG00000026241,Nppc,18159,natriuretic peptide type C [Source:MGI Symbol;Acc:MGI:97369]
954,ENSMUSG00000026247,Ecel1,13599,endothelin converting enzyme-like 1 [Source:MGI Symbol;Acc:MGI:1343461]
955,ENSMUSG00000026249,Serpine2,20720,"serine (or cysteine) peptidase inhibitor, clade E, member 2 [Source:MGI Symbol;Acc:MGI:101780]"
956,ENSMUSG00000026255,Efhd1,98363,EF hand domain containing 1 [Source:MGI Symbol;Acc:MGI:1921607]
957,ENSMUSG00000026271,Gpr35,64095,G protein-coupled receptor 35 [Source:MGI Symbol;Acc:MGI:1929509]
958,ENSMUSG00000026272,Agxt,11611,alanine-glyoxylate aminotransferase [Source:MGI Symbol;Acc:MGI:1329033]
959,ENSMUSG00000026274,Pask,269224,PAS domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:2155936]
960,ENSMUSG00000026278,Bok,51800,BCL2-related ovarian killer [Source:MGI Symbol;Acc:MGI:1858494]
961,ENSMUSG00000026295,Spp2,75396,secreted phosphoprotein 2 [Source:MGI Symbol;Acc:MGI:1922646]
962,ENSMUSG00000026301,Iqca,74918,IQ motif containing with AAA domain [Source:MGI Symbol;Acc:MGI:1922168]
963,ENSMUSG00000026335,Pam,18484,peptidylglycine alpha-amidating monooxygenase [Source:MGI Symbol;Acc:MGI:97475]
964,ENSMUSG00000026347,Tmem163,72160,transmembrane protein 163 [Source:MGI Symbol;Acc:MGI:1919410]
965,ENSMUSG00000026357,Rgs18,64214,regulator of G-protein signaling 18 [Source:MGI Symbol;Acc:MGI:1927498]
966,ENSMUSG00000026358,Rgs1,50778,regulator of G-protein signaling 1 [Source:MGI Symbol;Acc:MGI:1354694]
967,ENSMUSG00000026360,Rgs2,19735,regulator of G-protein signaling 2 [Source:MGI Symbol;Acc:MGI:1098271]
968,ENSMUSG00000026385,Dbi,13167,diazepam binding inhibitor [Source:MGI Symbol;Acc:MGI:94865]
969,ENSMUSG00000026390,Marco,17167,macrophage receptor with collagenous structure [Source:MGI Symbol;Acc:MGI:1309998]
970,ENSMUSG00000026398,Nr5a2,26424,"nuclear receptor subfamily 5, group A, member 2 [Source:MGI Symbol;Acc:MGI:1346834]"
971,ENSMUSG00000026407,Cacna1s,12292,"calcium channel, voltage-dependent, L type, alpha 1S subunit [Source:MGI Symbol;Acc:MGI:88294]"
972,ENSMUSG00000026414,Tnnt2,21956,"troponin T2, cardiac [Source:MGI Symbol;Acc:MGI:104597]"
973,ENSMUSG00000026417,Pigr,18703,polymeric immunoglobulin receptor [Source:MGI Symbol;Acc:MGI:103080]
974,ENSMUSG00000026418,Tnni1,21952,"troponin I, skeletal, slow 1 [Source:MGI Symbol;Acc:MGI:105073]"
975,ENSMUSG00000026420,Il24,93672,interleukin 24 [Source:MGI Symbol;Acc:MGI:2135548]
976,ENSMUSG00000026421,Csrp1,13007,cysteine and glycine-rich protein 1 [Source:MGI Symbol;Acc:MGI:88549]
977,ENSMUSG00000026424,Gpr37l1,171469,G protein-coupled receptor 37-like 1 [Source:MGI Symbol;Acc:MGI:1928503]
978,ENSMUSG00000026458,Ppfia4,68507,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 [Source:MGI Symbol;Acc:MGI:1915757]"
979,ENSMUSG00000026469,Xpr1,19775,xenotropic and polytropic retrovirus receptor 1 [Source:MGI Symbol;Acc:MGI:97932]
980,ENSMUSG00000026475,Rgs16,19734,regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]
981,ENSMUSG00000026478,Lamc1,226519,"laminin, gamma 1 [Source:MGI Symbol;Acc:MGI:99914]"
982,ENSMUSG00000026479,Lamc2,16782,"laminin, gamma 2 [Source:MGI Symbol;Acc:MGI:99913]"
983,ENSMUSG00000026480,Ncf2,17970,neutrophil cytosolic factor 2 [Source:MGI Symbol;Acc:MGI:97284]
984,ENSMUSG00000026482,Rgl1,19731,"ral guanine nucleotide dissociation stimulator,-like 1 [Source:MGI Symbol;Acc:MGI:107484]"
985,ENSMUSG00000026527,Rgs7,24012,regulator of G protein signaling 7 [Source:MGI Symbol;Acc:MGI:1346089]
986,ENSMUSG00000026532,Spta1,20739,"spectrin alpha, erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98385]"
987,ENSMUSG00000026542,Apcs,20219,"amyloid P component, serum [Source:MGI Symbol;Acc:MGI:98229]"
988,ENSMUSG00000026548,Slamf9,98365,SLAM family member 9 [Source:MGI Symbol;Acc:MGI:1923692]
989,ENSMUSG00000026574,Dpt,56429,dermatopontin [Source:MGI Symbol;Acc:MGI:1928392]
990,ENSMUSG00000026580,Selp,20344,"selectin, platelet [Source:MGI Symbol;Acc:MGI:98280]"
991,ENSMUSG00000026581,Sell,20343,"selectin, lymphocyte [Source:MGI Symbol;Acc:MGI:98279]"
992,ENSMUSG00000026582,Sele,20339,"selectin, endothelial cell [Source:MGI Symbol;Acc:MGI:98278]"
